INSPECTION_TYPE,BORO_CODE,STREET_NAME,ZIP_CODE,LATITUDE,LONGITUDE,BOROUGH,INSPECTION_DATE,RESULT
Initial,1,WEST 136 STREET,10030,40.81523248,-73.94149187,Manhattan,2023-06-05 12:02:00,Passed
Compliance,3,KOSCIUSZKO STREET,11221,40.69282482,-73.93225637,Brooklyn,2023-07-27 08:17:00,Passed
Compliance,4,65 PLACE,11385,40.70352983,-73.89022074,Queens,2023-08-16 12:35:00,Passed
Compliance,3,CLARKSON AVENUE,11203,40.65663666,-73.93055969,Brooklyn,2023-03-21 10:20:00,Rat Activity
Compliance,2,WEST 168 STREET,10452,40.83870318,-73.92776683,Bronx,2023-08-02 10:25:00,Failed for Other R
Initial,3,SUYDAM STREET,11221,40.69848479,-73.92815015,Brooklyn,2023-08-07 13:50:00,Passed
Initial,3,HALSEY STREET,11216,40.68195576,-73.94856423,Brooklyn,2023-09-18 10:18:00,Passed
Initial,2,EAST  236 STREET,10466,40.8960052,-73.85753909,Bronx,2023-03-14 09:15:00,Failed for Other R
Initial,3,HART STREET,11206,40.69363027,-73.9447904,Brooklyn,2023-08-15 15:09:00,Rat Activity
Initial,1,WEST 72 STREET,10023,40.7792927,-73.98328575,Manhattan,2023-09-25 09:19:00,Passed
Initial,1,HENRY STREET,10002,40.71411269,-73.9822272,Manhattan,2023-06-12 09:42:00,Passed
Initial,1,AMSTERDAM AVENUE,10031,40.82740763,-73.94602316,Manhattan,2023-07-26 10:18:00,Passed
Compliance,3,WILLOUGHBY AVENUE,11206,40.69447526,-73.9439711,Brooklyn,2023-11-30 15:20:00,Rat Activity
Initial,2,KNOX PLACE,10467,40.88249127,-73.88281787,Bronx,2023-12-28 15:40:00,Failed for Other R
Initial,1,1 AVENUE,10003,40.7272798,-73.98552494,Manhattan,2023-05-08 11:38:00,Passed
Initial,4,SENECA AVENUE,11385,40.7044477,-73.91044922,Queens,2023-07-26 10:12:00,Passed
Initial,1,STANTON STREET,10002,40.72037115,-73.9849781,Manhattan,2023-12-08 12:03:00,Passed
Initial,1,AMSTERDAM AVENUE,10024,40.7848525,-73.97709135,Manhattan,2023-03-29 12:45:00,Passed
Initial,1,WEST 100 STREET,10025,40.79440614,-73.96328816,Manhattan,2023-08-25 11:35:00,Passed
Initial,3,BEDFORD AVENUE,11216,40.68013524,-73.95328148,Brooklyn,2023-09-18 16:23:00,Passed
Initial,1,MADISON AVENUE,10037,40.81020468,-73.93736727,Manhattan,2023-11-03 09:30:00,Rat Activity
Initial,3,VAN BUREN STREET,11221,40.68996293,-73.94411554,Brooklyn,2023-11-13 10:20:00,Passed
Compliance,3,MYRTLE AVENUE,11221,40.69825135,-73.92370375,Brooklyn,2023-04-14 16:11:00,Rat Activity
Initial,3,FULTON STREET,11216,40.6801316,-73.94507203,Brooklyn,2023-04-26 08:30:00,Passed
Initial,2,FINDLAY AVENUE,10456,40.82820132,-73.91501562,Bronx,2023-10-05 12:20:00,Passed
Initial,3,LAFAYETTE AVENUE,11221,40.69242771,-73.92917721,Brooklyn,2023-11-17 12:04:00,Rat Activity
Initial,2,SELWYN AVENUE,10457,40.84199569,-73.91049827,Bronx,2023-09-13 15:01:00,Passed
Initial,2,PARK AVENUE,10457,40.85220831,-73.89675205,Bronx,2023-11-13 10:04:00,Passed
Initial,1,WEST 73 STREET,10023,40.77762284,-73.97720939,Manhattan,2023-07-24 11:00:00,Passed
Initial,2,MORRIS AVENUE,10451,40.82694893,-73.91770919,Bronx,2023-09-08 16:20:00,Passed
Compliance,3,PILLING STREET,11207,40.68251305,-73.9089825,Brooklyn,2023-01-10 10:40:00,Passed
Initial,2,FTELEY AVENUE,10472,40.82766923,-73.87119289,Bronx,2023-01-18 14:50:00,Rat Activity
Initial,1,WEST 142 STREET,10031,40.82382216,-73.95025352,Manhattan,2023-10-25 13:10:00,Passed
Compliance,1,WEST 46 STREET,10036,40.76126879,-73.99145924,Manhattan,2023-02-21 14:30:00,Rat Activity
Initial,2,MACE AVENUE,10469,40.86281871,-73.84687293,Bronx,2023-03-15 10:46:00,Passed
Compliance,2,BEDFORD PARK BLVD,10458,40.87045047,-73.8858547,Bronx,2023-08-07 08:30:00,Passed
Initial,1,BROADWAY,10031,40.83012023,-73.947741,Manhattan,2023-07-24 14:42:00,Failed for Other R
Compliance,2,WALTON AVENUE,10452,40.83724177,-73.91778676,Bronx,2023-06-27 13:25:00,Rat Activity
Initial,1,WEST 88 STREET,10024,40.79046562,-73.97759862,Manhattan,2023-04-03 10:00:00,Passed
Initial,1,EAST 86 STREET,10028,40.77735093,-73.95049418,Manhattan,2023-10-13 12:45:00,Passed
Initial,1,WEST END AVENUE,10024,40.78794611,-73.97852395,Manhattan,2023-08-29 14:43:00,Passed
Compliance,1,ST NICHOLAS AVENUE,10030,40.82088623,-73.94624164,Manhattan,2023-05-24 13:55:00,Rat Activity
Compliance,1,LEROY STREET,10014,40.73068142,-74.00356483,Manhattan,2023-12-28 14:40:00,Rat Activity
Initial,1,WEST 50 STREET,10019,40.76368401,-73.98945903,Manhattan,2023-07-05 15:49:00,Passed
Initial,3,BEDFORD AVENUE,11205,40.69152421,-73.95552361,Brooklyn,2023-05-23 09:30:00,Passed
Initial,2,MT HOPE PLACE,10457,40.8480924,-73.9044827,Bronx,2023-01-05 15:40:00,Passed
Initial,3,GREENE AVENUE,11216,40.6880789,-73.95395739,Brooklyn,2023-10-10 09:45:00,Passed
Initial,3,GEORGE STREET,11206,40.70239477,-73.93046496,Brooklyn,2023-04-13 09:33:00,Rat Activity
Compliance,2,COLLEGE AVENUE,10456,40.82968359,-73.91516188,Bronx,2023-11-02 14:20:00,Passed
Initial,2,WASHINGTON AVENUE,10457,40.85285428,-73.89478461,Bronx,2023-03-24 15:38:00,Passed
Initial,1,AVENUE C,10009,40.72304373,-73.97962365,Manhattan,2023-10-05 10:15:00,Passed
Initial,4,BROADWAY,11372,40.74756177,-73.89351514,Queens,2023-03-03 11:03:00,Passed
Initial,1,WEST 128 STREET,10027,40.80896119,-73.94238605,Manhattan,2023-08-03 09:55:00,Passed
Initial,3,EAST    3 STREET,11218,40.63857817,-73.97650761,Brooklyn,2023-12-04 10:35:00,Rat Activity
Initial,3,ST MARKS AVENUE,11216,40.67551886,-73.95410669,Brooklyn,2023-10-30 09:34:00,Passed
Initial,4,REDFERN AVENUE,11691,40.60959898,-73.75080797,Queens,2023-01-24 15:55:00,Passed
Initial,2,SEYMOUR AVENUE,10469,40.87260671,-73.84709257,Bronx,2023-12-29 11:30:00,Passed
Compliance,2,EAST 176 STREET,10457,40.84740918,-73.90475116,Bronx,2023-09-18 16:05:00,Passed
Initial,1,WEST 147 STREET,10031,40.8261614,-73.94577847,Manhattan,2023-11-17 10:28:00,Passed
Initial,3,GREENE AVENUE,11216,40.68827029,-73.95215795,Brooklyn,2023-01-06 11:56:00,Passed
Compliance,3,BROOKLYN AVENUE,11216,40.67680456,-73.94429245,Brooklyn,2023-06-29 16:15:00,Rat Activity
Initial,3,QUINCY STREET,11216,40.68722562,-73.9483438,Brooklyn,2023-10-17 13:44:00,Passed
Initial,3,GREENE AVENUE,11221,40.69021362,-73.93541062,Brooklyn,2023-08-10 09:18:00,Rat Activity
Initial,1,ADAM C POWELL BLVD,10030,40.81431169,-73.94440812,Manhattan,2023-12-05 11:51:00,Rat Activity
Initial,3,BLEECKER STREET,11237,40.70068314,-73.91574503,Brooklyn,2023-10-06 14:30:00,Passed
Compliance,4,142 STREET,11436,40.67975873,-73.79988431,Queens,2023-10-11 10:30:00,Passed
Initial,1,BROADWAY,10031,40.82240171,-73.95340161,Manhattan,2023-12-27 15:03:00,Passed
Initial,1,STANTON STREET,10002,40.72092032,-73.98673487,Manhattan,2023-09-15 09:18:00,Passed
Initial,3,EAST   99 STREET,11236,40.63694169,-73.89042438,Brooklyn,2023-12-01 16:14:00,Rat Activity
Initial,1,WEST 139 STREET,10031,40.82317892,-73.9545356,Manhattan,2023-06-26 11:06:00,Rat Activity
Initial,3,PULASKI STREET,11206,40.69252005,-73.94779878,Brooklyn,2023-10-31 16:06:00,Rat Activity
Initial,4,39 PLACE,11104,40.73869168,-73.92621935,Queens,2023-09-15 12:15:00,Rat Activity
Initial,1,ST NICHOLAS AVENUE,10027,40.80695956,-73.95285979,Manhattan,2023-10-05 11:10:00,Rat Activity
Initial,3,GRAND AVENUE,11238,40.67611219,-73.96295696,Brooklyn,2023-05-18 15:08:00,Rat Activity
Initial,2,CAMBRELENG AVENUE,10458,40.85604987,-73.88412264,Bronx,2023-12-13 15:42:00,Passed
Initial,3,PARK AVENUE,11205,40.69576951,-73.96970767,Brooklyn,2023-08-17 15:05:00,Rat Activity
Initial,3,SCHAEFER STREET,11207,40.68501347,-73.91240804,Brooklyn,2023-05-09 11:20:00,Rat Activity
Initial,1,WEST 147 STREET,10031,40.82784027,-73.94980244,Manhattan,2023-12-28 13:23:00,Passed
Initial,2,FINDLAY AVENUE,10456,40.83076655,-73.91353438,Bronx,2023-12-06 16:00:00,Rat Activity
Initial,2,MANOR AVENUE,10472,40.82736715,-73.87603904,Bronx,2023-03-28 16:26:00,Passed
Initial,2,EAST 144 STREET,10454,40.81213594,-73.91825862,Bronx,2023-05-19 10:21:00,Passed
Initial,3,MEEKER AVENUE,11222,40.72300514,-73.94000019,Brooklyn,2023-04-07 14:50:00,Passed
Initial,1,WEST 117 STREET,10026,40.8047313,-73.95404616,Manhattan,2023-08-04 14:44:00,Passed
Compliance,4,35 Avenue,11354,40.76476967,-73.83043915,Queens,2023-02-21 15:15:00,Rat Activity
Initial,3,STATE STREET,11201,40.68996521,-73.99088425,Brooklyn,2023-02-15 15:35:00,Passed
Compliance,2,EAST  224 STREET,10466,40.88748015,-73.86209636,Bronx,2023-07-31 15:46:00,Passed
Initial,1,8 AVENUE,10039,40.82925036,-73.93720835,Manhattan,2023-09-14 11:48:00,Rat Activity
Initial,1,MULBERRY STREET,10013,40.71545077,-73.99953827,Manhattan,2023-10-06 08:00:00,Rat Activity
Compliance,3,STUYVESANT AVENUE,11233,40.68225174,-73.93190661,Brooklyn,2023-01-04 10:46:00,Passed
Initial,1,JANE STREET,10014,40.73813891,-74.00471635,Manhattan,2023-03-21 10:47:00,Passed
Initial,2,MANOR AVENUE,10472,40.82521747,-73.87553359,Bronx,2023-03-24 10:18:00,Passed
Initial,3,BERGEN STREET,11216,40.6761184,-73.95032807,Brooklyn,2023-09-07 16:22:00,Passed
Initial,3,MENAHAN STREET,11237,40.70053418,-73.91474622,Brooklyn,2023-10-06 10:24:00,Passed
Compliance,3,NOSTRAND AVENUE,11216,40.68500879,-73.95049088,Brooklyn,2023-09-22 13:48:00,Passed
Initial,1,WEST 149 STREET,10031,40.82740433,-73.94485242,Manhattan,2023-12-21 14:21:00,Rat Activity
Initial,3,MALCOLM X BOULEVARD,11221,40.69196486,-73.9308473,Brooklyn,2023-07-24 08:16:00,Rat Activity
Initial,1,WEST END AVENUE,10024,40.78738626,-73.97895747,Manhattan,2023-10-16 12:05:00,Passed
Initial,2,WEBSTER AVENUE,10457,40.84945542,-73.89994803,Bronx,2023-08-24 10:00:00,Rat Activity
Initial,4,CORNELIA STREET,11385,40.69861798,-73.90722215,Queens,2023-07-20 14:50:00,Passed
Initial,1,EAST 102 STREET,10029,40.79083331,-73.95085248,Manhattan,2023-02-10 11:40:00,Rat Activity
Initial,1,WEST 149 STREET,10031,40.82796764,-73.94619253,Manhattan,2023-03-24 10:44:00,Rat Activity
Initial,1,WEST 75 STREET,10023,40.78005504,-73.97899952,Manhattan,2023-06-13 08:30:00,Failed for Other R
Initial,1,EAST 6 STREET,10003,40.72712363,-73.98791703,Manhattan,2023-09-22 14:27:00,Passed
Initial,1,WEST   22 STREET,10011,40.74422687,-73.99800791,Manhattan,2023-08-14 14:54:00,Passed
Compliance,1,WEST 122 STREET,10027,40.8074857,-73.95083652,Manhattan,2023-06-28 10:45:00,Rat Activity
Compliance,3,CATON AVENUE,11226,40.65177679,-73.96235787,Brooklyn,2023-05-10 15:15:00,Passed
Initial,1,HENRY STREET,10002,40.71290629,-73.99586619,Manhattan,2023-12-06 10:45:00,Passed
Initial,3,ARGYLE ROAD,11218,40.64882232,-73.96777227,Brooklyn,2023-08-03 09:55:00,Rat Activity
Initial,1,EAST 4 STREET,10009,40.72389256,-73.98400321,Manhattan,2023-01-04 13:55:00,Passed
Initial,3,INDIA STREET,11222,40.73243411,-73.95328797,Brooklyn,2023-01-04 12:50:00,Passed
Initial,1,West 44 street,10036,40.75545147,-73.98152311,Manhattan,2023-09-14 15:51:00,Rat Activity
Initial,5,ELTINGVILLE BLVD,10312,40.55637588,-74.16697869,Staten Island,2023-05-02 12:10:00,Passed
Initial,1,WEST 141 STREET,10031,40.82415543,-73.95297763,Manhattan,2023-10-23 12:52:00,Passed
Initial,4,36 STREET,11103,40.7631947,-73.91888206,Queens,2023-03-13 14:55:00,Passed
Initial,2,BAINBRIDGE AVENUE,10458,40.86379274,-73.89257631,Bronx,2023-05-11 11:44:00,Passed
Initial,2,EAST  147 STREET,10455,40.81039079,-73.90467429,Bronx,2023-11-01 13:25:00,Passed
Initial,2,UNIVERSITY AVENUE,10453,40.85429315,-73.91185169,Bronx,2023-04-25 10:58:00,Rat Activity
Initial,4,HANCOCK STREET,11385,40.69771145,-73.90629298,Queens,2023-07-24 14:56:00,Passed
Initial,3,MACON STREET,11216,40.68148794,-73.94595424,Brooklyn,2023-11-06 09:21:00,Passed
Initial,1,NAGLE AVENUE,10040,40.86102516,-73.92627471,Manhattan,2023-12-27 12:56:00,Rat Activity
Compliance,3,TROUTMAN STREET,11206,40.69855275,-73.93156893,Brooklyn,2023-04-25 14:10:00,Rat Activity
Initial,1,EAST 128 STREET,10035,40.80528395,-73.93355745,Manhattan,2023-04-17 13:07:00,Rat Activity
Compliance,3,SPENCER STREET,11205,40.69168579,-73.95461118,Brooklyn,2023-07-06 15:06:00,Passed
Initial,3,JEFFERSON AVENUE,11221,40.68454211,-73.93896406,Brooklyn,2023-06-15 14:25:00,Passed
Compliance,5,BARKER STREET,10310,40.63581531,-74.1214672,Staten Island,2023-11-24 12:00:00,Passed
Initial,1,DIVISION STREET,10002,40.71445686,-73.99164923,Manhattan,2023-06-05 16:00:00,Failed for Other R
Initial,3,GLENWOOD ROAD,11210,40.632902,-73.95756239,Brooklyn,2023-03-09 11:20:00,Rat Activity
Initial,4,90 STREET,11372,40.75175858,-73.87711147,Queens,2023-02-06 10:20:00,Rat Activity
Compliance,1,BROADWAY,10027,40.81413409,-73.95943335,Manhattan,2023-10-19 11:45:00,Rat Activity
Initial,2,GERARD AVENUE,10452,40.83354987,-73.92139783,Bronx,2023-10-04 15:36:00,Failed for Other R
Initial,1,WEST 104 STREET,10025,40.79800749,-73.96404825,Manhattan,2023-08-31 11:55:00,Passed
Initial,1,WEST 136 STREET,10030,40.81655425,-73.94461578,Manhattan,2023-09-12 13:27:00,Passed
Initial,3,GREENE AVENUE,11216,40.68789009,-73.95544311,Brooklyn,2023-01-12 15:56:00,Rat Activity
Initial,2,EAST 139 STREET,10454,40.81049313,-73.92413091,Bronx,2023-05-18 10:59:00,Rat Activity
Initial,3,WYCKOFF AVENUE,11237,40.70671032,-73.92307727,Brooklyn,2023-10-19 11:33:00,Rat Activity
Initial,1,WEST 160 STREET,10032,40.83419754,-73.93936469,Manhattan,2023-12-20 08:20:00,Passed
Initial,2,BOSTON ROAD,10469,40.8787339,-73.84371536,Bronx,2023-05-31 10:20:00,Passed
Initial,3,67 STREET,11219,40.6229161,-73.99961095,Brooklyn,2023-10-11 11:55:00,Failed for Other R
Initial,1,EAST 112 STREET,10029,40.79372275,-73.93788846,Manhattan,2023-02-10 10:29:00,Passed
Initial,3,PARK STREET,11206,40.6997944,-73.93817105,Brooklyn,2023-03-21 11:30:00,Passed
Initial,1,AVENUE OF THE AMER,10014,40.72700893,-74.00343475,Manhattan,2023-10-16 14:00:00,Rat Activity
Compliance,3,DEAN STREET,11216,40.677402,-73.95466781,Brooklyn,2023-09-25 10:59:00,Rat Activity
Initial,2,ADAMS PLACE,10457,40.85215473,-73.88932022,Bronx,2023-06-15 12:31:00,Failed for Other R
Initial,1,WEST 123 STREET,10027,40.80680065,-73.9472067,Manhattan,2023-08-03 12:45:00,Passed
Initial,3,MALCOLM X BOULEVARD,11221,40.69174525,-73.93080065,Brooklyn,2023-12-14 15:50:00,Failed for Other R
Compliance,3,Quincy Street,11221,40.68847186,-73.93753975,Brooklyn,2023-10-05 11:50:00,Passed
Compliance,1,3 AVENUE,10003,40.73483071,-73.9860429,Manhattan,2023-05-04 15:30:00,Rat Activity
Initial,1,1 AVENUE,10009,40.7282541,-73.98478509,Manhattan,2023-07-12 16:25:00,Passed
Initial,1,BOWERY,10013,40.71429244,-73.99734507,Manhattan,2023-10-04 12:18:00,Passed
Compliance,1,EAST   49 STREET,10017,40.75404607,-73.96853689,Manhattan,2023-03-14 08:00:00,Rat Activity
Initial,3,PUTNAM AVENUE,11221,40.68491989,-73.94232778,Brooklyn,2023-01-27 10:20:00,Rat Activity
Initial,3,STATE STREET,11201,40.69062959,-73.99307297,Brooklyn,2023-12-26 11:10:00,Rat Activity
Initial,2,WARD AVENUE,10472,40.82500161,-73.87643731,Bronx,2023-03-24 12:02:00,Rat Activity
Initial,3,TROUTMAN STREET,11237,40.70398629,-73.9253887,Brooklyn,2023-12-11 13:55:00,Passed
Compliance,3,EMPIRE BOULEVARD,11225,40.66408964,-73.94775983,Brooklyn,2023-05-01 13:50:00,Passed
Initial,2,SEYMOUR AVENUE,10469,40.87277152,-73.84718258,Bronx,2023-12-29 12:05:00,Passed
Compliance,1,WEST 74 STREET,10023,40.77779544,-73.97562063,Manhattan,2023-09-28 12:49:00,Passed
Initial,1,WEST   94 STREET,10025,40.79295109,-73.97182297,Manhattan,2023-11-13 15:45:00,Rat Activity
Initial,2,COLDEN AVENUE,10462,40.84552276,-73.85426456,Bronx,2023-01-25 13:52:00,Passed
Initial,3,ST MARKS AVENUE,11216,40.6752983,-73.95172747,Brooklyn,2023-08-07 09:03:00,Passed
Initial,1,MOTT STREET,10013,40.71474261,-73.99882043,Manhattan,2023-10-04 08:06:00,Passed
Initial,2,EAST 160 STREET,10456,40.82068176,-73.90577953,Bronx,2023-09-21 16:20:00,Rat Activity
Initial,3,HEGEMAN AVENUE,11212,40.65678198,-73.90377015,Brooklyn,2023-10-17 14:14:00,Failed for Other R
Compliance,1,CONVENT AVENUE,10031,40.82789512,-73.94378606,Manhattan,2023-10-30 15:51:00,Rat Activity
Compliance,1,MANHATTAN AVENUE,10025,40.79493616,-73.96417632,Manhattan,2023-11-03 10:40:00,Rat Activity
Compliance,2,E MOSHOLU PARKWAY N,10467,40.87539478,-73.88147804,Bronx,2023-07-11 10:30:00,Rat Activity
Initial,3,WILLOUGHBY AVENUE,11206,40.6944206,-73.94445077,Brooklyn,2023-01-06 13:12:00,Passed
Initial,3,STERLING PLACE,11238,40.67340948,-73.95760862,Brooklyn,2023-12-05 10:42:00,Passed
Initial,1,WEST 71 STREET,10023,40.77687948,-73.97968294,Manhattan,2023-10-06 17:14:00,Passed
Compliance,2,CO-OP CITY BOULEVARD,10475,40.87977904,-73.82428999,Bronx,2023-05-15 12:25:00,Failed for Other R
Initial,1,ST NICHOLAS AVENUE,10031,40.82451665,-73.94441401,Manhattan,2023-11-17 08:33:00,Passed
Compliance,1,AMSTERDAM AVENUE,10025,40.80507467,-73.96233947,Manhattan,2023-11-19 08:45:00,Rat Activity
Compliance,1,WEST 125 STREET,10027,40.81361149,-73.95644963,Manhattan,2023-11-19 09:00:00,Rat Activity
Initial,1,MOTT STREET,10012,40.72136017,-73.99557706,Manhattan,2023-01-31 11:11:00,Passed
Initial,2,JEROME AVENUE,10453,40.84546492,-73.91393086,Bronx,2023-11-17 12:30:00,Rat Activity
Initial,3,GREENE AVENUE,11221,40.68927365,-73.9434274,Brooklyn,2023-10-04 10:04:00,Passed
Initial,3,VAN BUREN STREET,11221,40.69162106,-73.9296757,Brooklyn,2023-07-24 09:58:00,Passed
Initial,2,SEMINOLE AVENUE,10461,40.85288711,-73.84807431,Bronx,2023-01-13 13:50:00,Passed
Compliance,3,BERGEN STREET,11216,40.67619321,-73.9519936,Brooklyn,2023-03-30 11:07:00,Passed
Initial,1,BROADWAY,10034,40.8702893,-73.91531235,Manhattan,2023-08-28 12:35:00,Passed
Initial,3,NASSAU AVENUE,11222,40.72428042,-73.94920248,Brooklyn,2023-03-23 15:10:00,Passed
Initial,3,MIDDAGH STREET,11201,40.70056845,-73.99373913,Brooklyn,2023-03-02 10:15:00,Rat Activity
Initial,3,SHERIDAN AVENUE,11208,40.68210533,-73.86795258,Brooklyn,2023-11-15 09:10:00,Passed
Compliance,4,JAMAICA AVENUE,11418,40.69833329,-73.83473085,Queens,2023-03-02 08:00:00,Passed
Initial,2,CASANOVA STREET,10474,40.81067344,-73.88930277,Bronx,2023-09-27 14:06:00,Passed
Compliance,1,East 56 street,10022,40.76012045,-73.96935342,Manhattan,2023-09-25 11:47:00,Rat Activity
Initial,3,GREENE AVENUE,11221,40.69054135,-73.932558,Brooklyn,2023-11-02 15:21:00,Rat Activity
Initial,3,DEAN STREET,11216,40.67688419,-73.95032749,Brooklyn,2023-09-07 08:07:00,Rat Activity
Initial,1,WEST 114 STREET,10025,40.80588182,-73.96293142,Manhattan,2023-04-20 15:00:00,Passed
Initial,3,BURNETT STREET,11229,40.6099486,-73.94165808,Brooklyn,2023-10-06 13:20:00,Passed
Compliance,1,LEXINGTON AVENUE,10029,40.79259875,-73.94600093,Manhattan,2023-11-21 12:17:00,Passed
Initial,4,WOODBINE STREET,11385,40.70051591,-73.90882799,Queens,2023-05-12 11:45:00,Rat Activity
Compliance,2,BELMONT AVENUE,10457,40.84739122,-73.8907306,Bronx,2023-10-25 16:10:00,Rat Activity
Initial,3,LAFAYETTE AVENUE,11221,40.69113302,-73.94029943,Brooklyn,2023-12-07 15:52:00,Passed
Initial,2,GRAND AVENUE,10453,40.85587086,-73.90769963,Bronx,2023-08-08 15:32:00,Passed
Initial,1,WEST 153 STREET,10031,40.83061289,-73.94477026,Manhattan,2023-07-25 15:08:00,Passed
Initial,2,MC CLELLAN STREET,10456,40.83275704,-73.91804166,Bronx,2023-10-05 11:30:00,Rat Activity
Compliance,4,91 STREET,11421,40.69447029,-73.85415245,Queens,2023-10-06 08:40:00,Passed
Initial,3,MOTHER GASTON BOULEVARD,11212,40.6641284,-73.905432,Brooklyn,2023-11-20 11:50:00,Passed
Compliance,2,ASTOR AVENUE,10469,40.85957056,-73.84399194,Bronx,2023-07-07 14:10:00,Rat Activity
Initial,3,GRAND AVENUE,11238,40.67678458,-73.96271143,Brooklyn,2023-05-24 09:11:00,Passed
Initial,3,MONROE STREET,11216,40.68571057,-73.94848921,Brooklyn,2023-11-20 11:02:00,Passed
Initial,4,MADISON STREET,11385,40.70041899,-73.90776061,Queens,2023-07-28 13:50:00,Passed
Initial,3,UTICA AVENUE,11203,40.65901949,-73.9311519,Brooklyn,2023-12-19 13:55:00,Passed
Initial,3,LINCOLN PLACE,11216,40.67083277,-73.95225342,Brooklyn,2023-06-21 13:14:00,Passed
Initial,1,10 AVENUE,10036,40.76174928,-73.99391024,Manhattan,2023-03-17 11:54:00,Passed
Initial,4,110 STREET,11368,40.75545049,-73.85824151,Queens,2023-04-11 15:38:00,Rat Activity
Initial,2,BRADY AVENUE,10462,40.85095776,-73.86587742,Bronx,2023-02-03 11:39:00,Passed
Initial,2,EAST 237 STREET,10470,40.8987229,-73.86946306,Bronx,2023-03-31 12:30:00,Passed
Initial,1,WEST 144 STREET,10030,40.82043759,-73.9383006,Manhattan,2023-08-18 11:10:00,Passed
Initial,2,TELLER AVENUE,10456,40.82909498,-73.91350404,Bronx,2023-12-08 14:15:00,Rat Activity
Initial,2,TIEBOUT AVENUE,10458,40.85898448,-73.89611608,Bronx,2023-10-12 15:00:00,Passed
Initial,1,WEST 111 STREET,10026,40.79773847,-73.94938459,Manhattan,2023-03-01 13:03:00,Rat Activity
Compliance,1,BROADWAY,10024,40.78667791,-73.97787435,Manhattan,2023-11-28 11:48:00,Passed
Initial,1,WEST 122 STREET,10027,40.80753239,-73.95090512,Manhattan,2023-01-09 13:05:00,Passed
Initial,2,BELMONT AVENUE,10458,40.85346144,-73.88672622,Bronx,2023-09-19 14:21:00,Passed
Initial,1,SHERMAN AVENUE,10040,40.86234453,-73.92929563,Manhattan,2023-08-21 13:50:00,Rat Activity
Initial,2,IRWIN AVENUE,10463,40.88410726,-73.90601839,Bronx,2023-10-31 11:59:00,Passed
Compliance,2,GRAND CONCOURSE,10452,40.83329559,-73.9188577,Bronx,2023-08-01 10:00:00,Rat Activity
Initial,3,STERLING PLACE,11238,40.67431951,-73.9619197,Brooklyn,2023-05-30 09:35:00,Passed
Initial,3,SUYDAM STREET,11221,40.69573961,-73.93199375,Brooklyn,2023-05-08 12:03:00,Passed
Initial,3,MYRTLE AVENUE,11221,40.69836864,-73.92259646,Brooklyn,2023-04-25 09:10:00,Rat Activity
Initial,3,DEKALB AVENUE,11221,40.69361774,-73.93171825,Brooklyn,2023-10-03 09:27:00,Passed
Initial,2,BROOK AVENUE,10455,40.81338033,-73.91586191,Bronx,2023-05-18 10:37:00,Passed
Compliance,1,PARK AVENUE SOUTH,10010,40.74003758,-73.98647845,Manhattan,2023-04-06 15:15:00,Failed for Other R
Compliance,3,IRVING AVENUE,11237,40.70166816,-73.91906541,Brooklyn,2023-10-23 10:30:00,Rat Activity
Initial,1,CENTRAL PARK WEST,10025,40.79793208,-73.96011506,Manhattan,2023-08-31 11:26:00,Passed
Initial,3,GREENE AVENUE,11237,40.70097199,-73.91663547,Brooklyn,2023-09-05 10:48:00,Rat Activity
Initial,2,EAST BURNSIDE AVENUE,10457,40.85104346,-73.90177828,Bronx,2023-10-16 11:24:00,Passed
Initial,3,KOSCIUSZKO STREET,11221,40.69302679,-73.93035216,Brooklyn,2023-05-08 12:00:00,Passed
Initial,1,WEST 142 STREET,10030,40.81934037,-73.93957338,Manhattan,2023-10-20 14:30:00,Passed
Compliance,1,FULTON STREET,10038,40.70844052,-74.0048477,Manhattan,2023-01-10 09:09:00,Passed
